Calendar_Date,Algorithmic_Forecast_Value,Lower_Risk_Bound,Upper_Risk_Bound,Underlying_Macro_Trend,Actual_Market_Value
2026-03-02,77598.65697354988,71036.59937235707,84009.95509931556,78677.31938329998,68775.8515625
2026-03-03,77449.12729829627,71102.05319120908,83884.12029588502,78500.67248702623,68293.6484375
2026-03-04,77602.49810160827,70474.84570718712,83955.938289948,78324.02559075247,72710.578125
2026-03-05,77286.76804163298,71145.16278570339,83299.06948995427,78147.3786944787,70841.125
2026-03-06,77194.69165031986,70670.7920187041,83943.75317637874,77970.731798205,68136.4921875
2026-03-07,77110.44589908583,70638.5057709321,83825.76990960984,77794.08490193124,67272.59375
2026-03-08,77129.30444950164,70678.46631003184,83252.28460636565,77617.43800565747,65969.78125
2026-03-09,77269.07152156488,70543.40800914992,83659.81752269347,77440.79110938372,68402.3828125
2026-03-10,77149.4050946034,70508.42501257331,83822.90658092992,77264.14421311,69926.921875
2026-03-11,77332.8990556332,71009.23212011572,83137.94830306487,77087.49731683625,70204.8828125
2026-03-12,77046.75364957198,70095.9675554141,83379.77564349347,76910.85042056249,70493.4609375
2026-03-13,76982.78978762217,70397.18931897609,83242.57730750121,76734.20352428878,70968.265625
2026-03-14,76924.15438654716,70215.62593502738,83490.34353604596,76557.55662801502,71214.625
2026-03-15,76965.03740137837,70306.64867405972,83511.34530673469,76380.90973174125,72789.9140625
2026-03-16,77122.15095278584,70945.35113709446,83587.70462168445,76204.2628354675,74861.0859375
2026-03-17,77014.09865803891,70675.66825854131,83262.39576870463,76027.6159391938,73922.4765625
2026-03-18,77202.50315272174,70848.23756541325,83419.97727748887,75850.96904292003,71245.578125
2026-03-19,76913.71956143546,70724.74997277104,83319.39305671622,75674.32214664627,69912.7890625
2026-03-20,76838.8889613161,70539.7286285995,83170.31478921292,75497.67525037251,70522.5859375
2026-03-21,76760.67763110636,70281.26084422303,82962.78736641558,75321.0283540988,68711.5234375
2026-03-22,76773.02154548076,70536.06733398781,83609.40839568203,75144.38145782505,67845.2109375
2026-03-23,76892.62552864387,70214.48319542521,83819.14014243774,74967.73456155127,70914.859375
2026-03-24,76738.34443621566,70719.46217449645,83290.0019218877,74791.08766527752,70517.859375
2026-03-25,76872.31388331788,70317.09156363801,83167.56830831544,74614.4407690038,71309.8828125
2026-03-26,76521.65809340155,70639.75103256479,82998.2587317908,74437.79387273005,68791.625
2026-03-27,76378.52901894317,70159.14003504447,83290.58066104211,74261.1469764563,66338.375
2026-03-28,76226.82292139177,69591.85335386753,81691.2717308157,74084.50008018258,66319.6953125
2026-03-29,76161.89453901953,69782.57069883816,82846.81188623667,73907.85318390882,65954.921875
2026-03-30,76202.01917833099,69343.39387696714,82303.33433460139,73731.20628763507,66691.4453125
2026-03-31,75967.73124262471,69936.15237129833,82252.82211729948,73554.5593913613,68233.3125
2026-04-01,76022.90804628206,69795.7231636689,82414.35704982144,73377.9124950876,68078.5546875
2026-04-02,75596.42796344211,68806.88946401868,82117.7942383733,73201.26559881383,66888.5703125
2026-04-03,75382.1586324039,68945.55182766146,81569.33822270534,73024.61870254007,66931.1015625
2026-04-04,75165.62301919606,68480.82170584962,81266.31698795836,72847.97180626632,67290.515625
2026-04-05,75043.6650791097,69188.77413132062,81992.01320762272,72671.3249099926,68981.8984375
2026-04-06,75035.86690442913,69054.08650471608,81231.94518188719,72494.67801371885,68859.828125
2026-04-07,74763.84731726405,68168.83866961251,81020.93666844406,72318.03111744508,71940.703125
2026-04-08,74792.31204769721,68756.94161441072,81335.73662075016,72141.38422117132,71123.359375
2026-04-09,74350.68564224611,68292.25528163499,80865.7028985923,71964.73732489762,71767.828125
2026-04-10,74133.081689755,67729.68780083396,80650.23098756139,71788.09042862385,72979.046875
2026-04-11,73924.9597751374,68023.94077749367,80560.75724116375,71611.4435323501,73054.2734375
2026-04-12,73822.79122806157,67342.22547644048,80214.76889973343,71434.79663607638,70753.40625
2026-04-13,73845.48559325248,67331.28629597573,80614.05366579692,71258.14973980263,74484.640625
2026-04-14,73613.70752793002,67307.12375408698,79885.20261182367,71081.50284352887,74181.609375
2026-04-15,73690.95372858473,67098.8130703191,79700.75576611684,70904.8559472551,74805.078125
2026-04-16,73305.21922582839,66892.6857060128,79714.0330894567,70728.2090509814,75152.1328125
2026-04-17,73149.00858459956,67036.24915407025,79829.35287970946,70551.56215470763,77126.875
2026-04-18,73006.03915940897,66694.09776655203,79292.50946358118,70374.91525843387,75726.2109375
2026-04-19,72970.95703929783,66420.42374554837,79541.02226666408,70198.26836216012,73856.3515625
2026-04-20,73060.81605007051,66831.2584946369,79497.28527300958,70021.6214658864,75872.5234375
2026-04-21,72894.44788231292,66494.36490346477,78840.8174377736,69844.97456961265,76352.7734375
2026-04-22,73033.59128433427,66533.52100447415,79506.85203591958,69668.32767333889,78203.1015625
2026-04-23,72704.60802202555,66684.27534197985,79300.58822929065,69491.68077706512,78268.953125
2026-04-24,72598.53958462477,66261.71950765744,79263.39298908314,69315.03388079142,77455.3125
2026-04-25,72497.8503557959,66401.59979203039,79198.38943455464,69138.38698451765,77612.015625
2026-04-26,72496.17662834372,65953.27346575662,78830.67897508986,68961.7400882439,78657.5390625
2026-04-27,72609.83078812006,65560.68618577265,78624.04666472125,68785.09319197018,77366.625
2026-04-28,72457.18794207183,66434.55469155636,78844.6961046713,68608.44629569643,76350.671875
2026-04-29,72599.82241053607,66028.26539636696,78964.15819827329,68431.79939942267,75776.1328125
2026-04-30,72264.2215591791,65822.64700878548,78511.1050819741,68255.1525031489,76304.3203125
2026-05-01,72141.83102386609,65606.16168313874,78063.56305257654,68078.5056068752,78179.0
2026-05-02,72015.7774223479,65596.43974466091,78571.10559784208,67901.85871060145,78657.25
2026-05-03,71980.58859535563,65912.37499575462,78525.16012038331,67725.21181432767,78538.2265625
2026-05-04,72053.66163735428,65896.40434202434,78264.99972178659,67548.56491805392,79827.90625
2026-05-05,71854.60716884791,65175.757440413014,78322.57802354229,67371.9180217802,80927.0546875
2026-05-06,71946.33865367775,65446.658988269446,78129.2587155805,67195.27112550645,81427.53125
2026-05-07,71556.73578385162,64819.9596147402,78214.64426225107,67018.6242292327,80009.9921875
2026-05-08,71378.63764808277,65240.01811634037,77734.24327203436,66841.97733295892,80186.765625
2026-05-09,71196.51350455279,64722.25121339422,77830.70321794073,66665.33043668522,80664.3671875
2026-05-10,71106.13293653574,64514.28081954479,77547.64798932291,66488.68354041145,82138.9296875
2026-05-11,71125.98734147214,64718.51330296638,77284.57540331778,66312.0366441377,81728.296875
2026-05-12,70876.59279596106,64366.057058460035,77374.82443922973,66135.389747864,80477.4921875
2026-05-13,70921.54453963865,64436.854231982856,77301.05979382139,65958.74285159023,79277.1171875
2026-05-14,70489.15334176536,63993.47298086228,76700.7602107047,65782.09595531647,81051.25
2026-05-15,70272.42046861678,64101.60955543101,76527.40285667828,65605.4490590427,79065.6796875
2026-05-16,70055.69980049845,63459.56937853031,76795.46036374131,65428.802162769,78131.4375
2026-05-17,69934.36930587556,63392.522226389585,76645.49300246197,65252.15526649524,77429.3515625
2026-05-18,69926.26393566545,63833.166317017145,75809.39900614967,65075.50837022148,76954.171875
2026-05-19,69650.99976925997,63885.243399085884,76344.85747037348,64898.86147394772,76750.90625
2026-05-20,69671.0591235869,63294.360781845695,75850.43179783456,64722.214577674014,77457.7734375
2026-05-21,69213.46604962213,63182.93474215067,75719.03499976064,64545.56768140025,77539.171875
2026-05-22,68969.80780960462,63281.31364270337,75832.78586922314,64368.92078512649,75488.2421875
2026-05-23,68722.94950513456,62374.0018065965,74948.8312401542,64192.27388885273,76673.3671875
2026-05-24,68566.76247074228,62713.48128505559,75218.95926922535,64015.626992579026,76981.125
2026-05-25,68517.61673573864,62507.314672006214,75438.90116314423,63838.980096305204,77279.9296875
2026-05-26,68193.76551042967,62250.09258292045,74722.31462628035,63662.3332000315,75825.734375
2026-05-27,68156.4894740036,61696.86627197707,74470.12671733407,63485.68630375779,74344.703125
2026-05-28,67631.82835468242,61347.00971231148,73962.93663272214,63309.03940748404,73536.5546875
2026-05-29,67310.65352141242,61018.27854835819,73605.72259909232,63132.39251121027,73372.5234375
2026-05-30,66975.42700147054,60773.58109049163,73634.82717186477,62955.74561493651,73754.8359375
2026-05-31,66719.9659564468,60526.99198445649,72515.45972786877,62779.098718662804,73579.6875
2026-06-01,66560.96156173883,60590.00955887719,72567.45867549385,62602.45182238899,71319.7734375
2026-06-02,66117.37915708659,59479.33013802431,72250.26256222319,62425.804926115285,66703.65625
2026-06-03,65951.60666293286,59821.170316264346,72427.64139986924,62249.15802984152,64014.3671875
2026-06-04,65291.17830492375,58805.82711289247,71475.95023547056,62072.511133567816,63801.57421875
2026-06-05,64828.82727023982,58259.40271459877,71257.98445052933,61895.864237294,60922.66796875
2026-06-06,64349.21297524142,58078.361247226996,70647.67693054328,61719.217341020296,60867.4140625
2026-06-07,63948.64260010723,57761.31445251653,70411.21425603726,61542.57044474653,63239.51953125
2026-06-08,63646.53680345286,56866.17164944074,70246.15536179629,61365.92354847283,63090.58984375
2026-06-09,63064.767773202286,56507.60680199629,69168.7392007808,61189.27665219901,61643.78125
2026-06-10,62768.738184389964,56188.31706844224,69027.53524199467,61012.6297559253,61449.2890625
2026-06-11,61989.02992682143,55286.43218385332,68611.65381267991,60835.982859651594,
2026-06-12,61421.37824128222,54873.74223826106,67844.866704159,60659.33596337784,
2026-06-13,60853.31909665084,54564.76864954246,67355.56828914623,60482.68906710402,
2026-06-14,60383.831693164066,54187.1579324269,66922.5308537085,60306.04217083031,
2026-06-15,60034.728246960076,53414.422403837874,66834.2289415999,60129.395274556606,
2026-06-16,59429.92140177678,52895.67873246169,65747.09232512374,59952.74837828285,
2026-06-17,59136.43991139076,52547.012749267444,65349.41407250522,59776.10148200903,
2026-06-18,58386.023350442716,52009.93840633666,64501.640723512115,59599.45458573532,
2026-06-19,57875.05315213786,51613.6576471916,64799.60097147791,59422.80768946162,
2026-06-20,57391.16917959008,50823.47148666466,63882.114897895706,59246.16079318785,
2026-06-21,57032.89476250205,50616.5339838948,63487.26800201277,59069.51389691404,
2026-06-22,56821.023039383486,50076.566912029535,63303.51700452203,58892.86700064033,
2026-06-23,56377.895251645416,50147.25793805914,63042.925773112736,58716.22010436657,
2026-06-24,56268.44153689572,49587.09651222028,63097.15941629215,58539.573208092865,
2026-06-25,55721.81448515944,49198.69827673604,62054.72178398396,58362.92631181905,
2026-06-26,55431.371875688834,48818.466992094836,61584.42935700378,58186.279415545345,
2026-06-27,55181.35655533567,48817.84630762946,61464.835574379606,58009.63251927158,
2026-06-28,55066.594812036004,48976.605368853845,61310.8479791223,57832.985622997876,
2026-06-29,55103.9642155788,48498.15185076425,62118.135446596214,57656.33872672417,
2026-06-30,54911.75946515977,48181.32845573764,60799.125512943305,57479.691830450356,
2026-07-01,55050.82450361433,48772.88064995256,61706.91030331587,57303.04493417659,
2026-07-02,54746.2787578566,48984.423428583585,61266.61401546915,57126.39803790289,
2026-07-03,54687.591469652725,48675.07384863475,61640.71778008658,56949.75114162918,
2026-07-04,54655.34964411426,47859.66339295455,61262.933616967115,56773.10424535537,
2026-07-05,54741.03862475772,48374.254447376145,61068.69675036306,56596.457349081604,
2026-07-06,54958.58407818751,48272.0073841744,60903.78313262052,56419.8104528079,
2026-07-07,54923.781956982995,48370.5140737676,61207.11034928979,56243.16355653419,
2026-07-08,55195.48300429592,48594.221016594805,61863.928109732,56066.51666026038,
2026-07-09,54997.358286677896,48170.559571804886,62063.011575730765,55889.869763986615,
2026-07-10,55017.9987092384,48529.615892462476,61957.04879248013,55713.22286771291,
